rsci_uuid,READY_common_name,READY_additional_names,READY_sample_type,READY_physical_form,READY_natural-synthetic,READY_origination_date_edtf_1,READY_origination_date_edtf_2,READY_origination_date_edtf_3,READY_expiration_date_statement,READY_dim1_value,READY_dim1_lowestvalue,READY_dim1_highestvalue,READY_dim1_unit,READY_dim1_type,READY_dim1_note,READY_dim2_value,READY_dim2_lowestvalue,READY_dim2_highestvalue,READY_dim2_unit,READY_dim2_type,READY_dim2_note,READY_mixture_type,READY_mixture_note_ratio,READY_mixture_note_technique,READY_comp_pigment_name,READY_comp_pigment_INCOLLECTION,READY_comp_pigement_type,READY_comp_pigment_dim_value,READY_comp_pigment_dim_unit,READY_comp_pigment_dim_type,READY_comp_pigment_dim_note,READY_comp_basemix_INCOLLECTION,READY_comp_basemix_type,READY_comp_basemix_dim_value,READY_comp_basemix_dim_unit,READY_comp_basemix_dim_type,READY_comp_basemix_dim_note,READY_comp1_name,READY_comp1_INCOLLECTION,READY_comp1_type,READY_comp1_dim_value,READY_comp1_dim_unit,READY_comp1_dim_type,READY_comp1_dim_note,READY_comp2_name,READY_comp2_INCOLLECTION,READY_comp2_type,READY_comp2_dim_value,READY_comp2_dim_unit,READY_comp2_dim_type,READY_comp2_dim_note,READY_comp3_name,READY_comp3_INCOLLECTION,READY_comp3_type,READY_comp3_dim_value,READY_comp3_dim_unit,READY_comp3_dim_type,READY_comp3_dim_note,facet_type_value_uuid,Acquired By,Acquired By (CLEAN_1),Acquired By (CLEAN_2),Acquired By (Institution_1),Acquired By (Institution_2),Acquired From,Acquired From (CLEAN_1),Acquired From (CLEAN_2),Acquired From (Institution_1a),Acquired From (Institution_1b),Acquired From (Institution_2a),Acquired From (NOTE),Acquisition Date,Acquisition Date__edtf,Acquisition Date__begin_of_the_begin,Acquisition Date__end_of_the_begin,Acquisition Date__begin_of_the_end,Acquisition Date__end_of_the_end,Additional Names,Additional Classification,gbif_uri,gbif_canonical_name,gbif_vernacular_name,Barcode No.,Barcode Prefix,Catalog No.,Certified Standard?,Chem Composition Confirmed,Chemical (CAS) No.,Chemical Formula,Chemical Name,Collection Name,Color,color_use,color_split 1,color_split 2,color_split 3,Color Index (CI) No.,Common Name,Component1,comp1_n,comp1_g,comp1_p,Component2,comp2_n,comp2_g,comp2_p,Component3,Compound Type,Contact Name,E-Mail,Experiments,Fire Safety,Formulation,Full Barcode,Geographic Origin,admin_1 (country),admin_1_geonames,admin_2,admin_2_geonames,specific_place,specific_place_uri,latitude,longitude,specific_geojson,specific_place_2,specific_place_uri_2,latitude_2,longitude_2,specific_geojson_2,geo_note,geo_check,geo_method,Grid Location,Health Safety,Manufacturer,Manufacturer (CLEAN),Manufacturer (NOTE),Mass or Volume,Mixture Pigment,Mixture Type,MSDS Sheet?,Natural/Synthetic,Notes,Old Barcode,Origination Date,origination_date_statement,origin_date_begin_of_begin,origin_date_end_of_begin,origin_date_begin_of_end,origin_date_end_of_end,Other Safety,Part of a Collection?,Phone No.,Physical Form,Preparation,Reactivity Safety,Sample Type,Typical Use,Warning Field
f5e3c2ea-4362-4659-af79-be82e1e3bc73,Dyers Woad,,"raw material, organic",Raw / Natural Form,natural,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Cecily Grzywacz,Cecily Grzywacz,,,,"Su Bomin, Dunhuang Academy","Su Bomin, Dunhuang Academy",,,,,,"July, 2006",2006-07,2006-07-01,2006-07-01,2006-07-31,2006-07-31,"Isatis indigotica, tinctoria",,,,,20421.0,RAWO,,,,,,,,Blue,Blue,,,,,Dyers Woad,,,,,,,,,,Organic,,,,,,RAWO20421,China,,,,,China,https://www.geonames.org/1814991,35.0,105.0,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                134.7754563,
                10.367389
            ],
            [
                134.7754563,
                53.560974001
            ],
            [
                73.4994140000001,
                53.560974001
            ],
            [
                73.4994140000001,
                10.367389
            ],
            [
                134.7754563,
                10.367389
            ]
        ]
    ]
}",,,,,,,,,8-A-5 or B-5,,,,,,,,Doesn't exist,Natural,AOC Source Code: SBM18,,2006,,2006-01-01,2006-01-01,2006-12-31,2006-12-31,,,,Raw / Natural Form,,,"Raw Material - organic (seed, nut, etc.)",Colorant,
f5e90cf1-224c-44b9-b41a-713294115714,Prussian Blue,,"paint, watercolor","Opaque, Paste",,,,,,14.0,,,Milliliter,Volume,,,,,,,,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,,,,,,,,1990-1991,1990/1991,1990-01-01,1990-01-01,1991-12-31,1991-12-31,,,,,,15596.0,PNTW,606,,,,,,,Blue,Blue,,,,,Prussian Blue,,,,,,,,,,Mixture,,,,,,PNTW15596,"Tianjin, China",,,,,Tianjin,https://www.geonames.org/1792947,39.14222,117.17667,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                117.73748930955027,
                38.709941932454704
            ],
            [
                117.73748930955027,
                39.574502467545294
            ],
            [
                116.61584409044973,
                39.574502467545294
            ],
            [
                116.61584409044973,
                38.709941932454704
            ],
            [
                117.73748930955027,
                38.709941932454704
            ]
        ]
    ]
}",,,,,,,,,7-C-23,2.0,Panda Water Colour,Panda Water Colour,,14 ml,,Organic - inorganic,No,,,PNT0077,,,,,,,,,,"Opaque, Paste",Commercial,,"Paint, watercolor",,
f5ecfc3a-0ce1-47ec-b87f-afe9ec798ce2,"Ekaton Pearl Silver, pearlescent",,pigment,Powder,synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Art Kaplan,Art Kaplan,,,,Kremer Pigments Inc.,Kremer Pigments Inc.,,,,,,2005,2005,2005-01-01,2005-01-01,2005-12-31,2005-12-31,,,,,,19150.0,PIG,Kremer 50030,,,,,,,Other,Other,,,,,"Ekaton Pearl Silver, pearlescent",,,,,,,,,,Inorganic,,,,,,PIG19150,Germany,Germany,https://www.geonames.org/2921044,,,Germany,https://www.geonames.org/2921044,51.5,10.5,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                15.0418156516163,
                47.2701236047002
            ],
            [
                15.0418156516163,
                55.0583836008072
            ],
            [
                5.8663152683722,
                55.0583836008072
            ],
            [
                5.8663152683722,
                47.2701236047002
            ],
            [
                15.0418156516163,
                47.2701236047002
            ]
        ]
    ]
}",,,,,,,,,9-H-25 or 26,,Kremer-Pigmente,Kremer-Pigmente,,,,,Yes,Synthetic,,,,,,,,,,,,Powder,Commercial,,Pigment,Colorant,
f5fc5ac7-90d5-4e3d-b5e5-30de22f3cc40,Calcite,,"stone, natural",Raw / Natural Form,natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Art Kaplan,Art Kaplan,,,,Charles Schoettlin,Charles Schoettlin,,,,,,2011,2011,2011-01-01,2011-01-01,2011-12-31,2011-12-31,,,,,,22086.0,STNN,1911,,,,,,Schoettlin Mineral Collection,Multi-colored,Multi-colored,,,,,Calcite,,,,,,,,,,Inorganic,Warren Schoettlin,WSchoettlin@yahoo.com,,,,STNN22086,State/Country: Nevada; County: Nye; Town/Area: Beatty; Mine/Site: Daisy,United States,https://www.geonames.org/6252001,,,Nye,https://www.geonames.org/5509519,38.04238,-116.47193,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                -115.000845,
                35.963707
            ],
            [
                -115.000845,
                39.16343
            ],
            [
                -118.196274,
                39.16343
            ],
            [
                -118.196274,
                35.963707
            ],
            [
                -115.000845,
                35.963707
            ]
        ]
    ]
}",,,,,,,,Quick Geonames,"aisle 4, column 38, box 35",,,,,,,,Doesn't exist,Natural,Fluorite,,,,,,,,,Yes,,Raw / Natural Form,Not applicable,,"Stone, natural",Other,
f5ff05ff-8984-47c6-b426-9593e2a5e027,Colour Movie film,,photographic film,Movie Film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,,,,,,,,,,,,,,,,,,,18268.0,FLM,Kodak: 505 3335,,,,,,,,,,,,,Colour Movie film,,,,,,,,,,,,,,,,FLM18268,France,,,,,France,https://www.geonames.org/3017382,46.0,2.0,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                9.56009360694225,
                41.3335556861592
            ],
            [
                9.56009360694225,
                51.0889894407743
            ],
            [
                -5.14127657354623,
                51.0889894407743
            ],
            [
                -5.14127657354623,
                41.3335556861592
            ],
            [
                9.56009360694225,
                41.3335556861592
            ]
        ]
    ]
}",,,,,,,,,7-D-26,,Kodak,Kodak,,,,,Doesn't exist,,Kodachrome 40 Type A; Super 8 Cartridge; ASA 40,,,,,,,,,,,Movie Film,,,Film,Photography,
f6040d0e-0c7a-4992-91cd-2b1189b79415,Raw sienna,,pigment,Slide,,,,,,,,,,,,,,,,,,multi-component mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,,,,,,,,1990,1990,1990-01-01,1990-01-01,1990-12-31,1990-12-31,,,,,,16105.0,PIG,18 623,,,,,"iron oxide, clay, aluminum, and manganese",,Yellow,Yellow,,,,,Raw sienna,,,,,,,,,,Mixture,,,,,,PIG16105,,,,,,,,,,,,,,,,,revisit,Low confidence Geonames,"Anal. Chem Lab - L2, room 422",,Kunstler,Kunstler,,,,Other (i.e. many components),No,,Sample dispersed in Melt Mount,,,,,,,,,,,Slide,,,Pigment,Colorant,
f6049caf-21b5-41da-a909-5c563fa656ef,"Quartz, Bloodstone",,"stone, natural",Raw / Natural Form,natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Art Kaplan,Art Kaplan,,,,Charles Schoettlin,Charles Schoettlin,,,,,,2011,2011,2011-01-01,2011-01-01,2011-12-31,2011-12-31,,,,,,21892.0,STNN,169,,,,,,Schoettlin Mineral Collection,Multi-colored,Multi-colored,,,,,"Quartz, Bloodstone",,,,,,,,,,Inorganic,Warren Schoettlin,WSchoettlin@yahoo.com,,,,STNN21892,State/Country: India; County: Hyderabad; Town/Area: Aurangabad; Mine/Site: N/A,,,,,Hyderabad,https://www.geonames.org/1269844,17.40164,78.48976,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                78.54926000010373,
                17.297519339181516
            ],
            [
                78.54926000010373,
                17.50145999972324
            ],
            [
                78.36752954790856,
                17.50145999972324
            ],
            [
                78.36752954790856,
                17.297519339181516
            ],
            [
                78.54926000010373,
                17.297519339181516
            ]
        ]
    ]
}",,,,,,,,Quick Geonames,"aisle 4, column 38, box 24",,,,,,,,Doesn't exist,Natural,,,,,,,,,,Yes,,Raw / Natural Form,Not applicable,,"Stone, natural",Other,
f607a1da-5a08-403c-9343-fe5c7120111c,"Old fustic, on wool (2nd coloring of Sch 656)",,dye,Dye on yarn (wool),natural,1980~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,H. Schweppe,H. Schweppe,,,,,,ca. 1985,1985?,1983-01-01,1985-01-01,1985-12-31,1987-12-31,"Chlorophora tinctoria GAUD., lignum; Natural Yellow 11",,,,,17133.0,DYE,Sch 656a,,,519-34-6,C13H10O6,"(3,4-Dihydroxyphenyl)(2,4,6-trihydroxyphenyl)methanone",,Yellow,Yellow,,,,75240,"Old fustic, on wool (2nd coloring of Sch 656)",,,,,,,,,,Organic,,,,,,DYE17133,Germany,Germany,https://www.geonames.org/2921044,,,Germany,https://www.geonames.org/2921044,51.5,10.5,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                15.0418156516163,
                47.2701236047002
            ],
            [
                15.0418156516163,
                55.0583836008072
            ],
            [
                5.8663152683722,
                55.0583836008072
            ],
            [
                5.8663152683722,
                47.2701236047002
            ],
            [
                15.0418156516163,
                47.2701236047002
            ]
        ]
    ]
}",,,,,,,,,"Anal. Chem Lab - L2, room 422",,,,,,,,No,Natural,"mordant: 25% alum, 6% tartar; Schweppe Reference Collection - Colourings of Natural Dyes",,ca. 1980,,1978-01-01,1980-01-01,1980-12-31,1982-12-31,,,,Dye on yarn (wool),,,Dye,Colorant,
f6089ea9-cebd-42d9-a32e-fc038a7bbe4c,"Gneiss green, dried",,"stone, natural",Flakes / Chips,natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Art Kaplan,Art Kaplan,,,,Kremer Pigments Inc.,Kremer Pigments Inc.,,,,,,2005,2005,2005-01-01,2005-01-01,2005-12-31,2005-12-31,Granite,,,,,19824.0,STNN,Kremer: 58818,,,,,"SiO2     74.53%
Al2O3   13.47%
Fe2O3   2.22%
TiO2      0.42%
CaO       1.09%
MgO      0.80%
Na2O    2.61%
K2O      4.86%",,Green,Green,,,,,"Gneiss green, dried",,,,,,,,,,Inorganic,,,,,,STNN19824,Germany,Germany,https://www.geonames.org/2921044,,,Germany,https://www.geonames.org/2921044,51.5,10.5,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                15.0418156516163,
                47.2701236047002
            ],
            [
                15.0418156516163,
                55.0583836008072
            ],
            [
                5.8663152683722,
                55.0583836008072
            ],
            [
                5.8663152683722,
                47.2701236047002
            ],
            [
                15.0418156516163,
                47.2701236047002
            ]
        ]
    ]
}",,,,,,,,,8-A-4 or B-4,,Kremer-Pigmente,Kremer-Pigmente,,,,,Yes,Natural,0.5-1mm particle size,,,,,,,,,,,Flakes / Chips,,,"Stone, natural",Construction Material,
f609ed6f-5e07-412b-a4b1-3fb4718f3e3a,Phthalo-Mona Blue,,pigment,"Opaque, Powder",synthetic,,,,,250.0,,,Gram,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,,,,,,,,1994,1994,1994-01-01,1994-01-01,1994-12-31,1994-12-31,,,,,,11249.0,PIG,,,,147-14-8,C32H16N8Cu,copper phthalocyanine,,Blue,Blue,,,,,Phthalo-Mona Blue,,,,,,,,,,Organic,,,,1.0,,PIG11249,"London, England",,,,,London,https://www.geonames.org/2643743,51.50853,-0.12574,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                0.2811882683122086,
                51.297523767519486
            ],
            [
                0.2811882683122086,
                51.68293389615384
            ],
            [
                -0.4991631942360928,
                51.68293389615384
            ],
            [
                -0.4991631942360928,
                51.297523767519486
            ],
            [
                0.2811882683122086,
                51.297523767519486
            ]
        ]
    ]
}",,,,,,,,,9-F-10,1.0,L.  Cornelissen & Son,L. Cornelissen & Son,,250 g,,,No,Synthetic,,PIG1393,,,,,,,,,,"Opaque, Powder",Commercial,0.0,Pigment,Colorant,
f60deac3-f900-4429-89fa-2363f8633192,B&W Photo paper,,photographic paper,Photographic Paper,synthetic,,,,Expiration Date: January 1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Art Kaplan,Art Kaplan,,,,,,,,,,,2007,2007,2007-01-01,2007-01-01,2007-12-31,2007-12-31,Kodabromide S2,,,,,20806.0,PHP,,,,,,,,,,,,,,B&W Photo paper,,,,,,,,,,,,,,,,PHP20806,USA,United States,https://www.geonames.org/6252001,,,United States,https://www.geonames.org/6252001,39.76,-98.5,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                -66.94918572300003,
                18.910193684000003
            ],
            [
                -66.94918572300003,
                71.386662492
            ],
            [
                172.436429978,
                71.386662492
            ],
            [
                172.436429978,
                18.910193684000003
            ],
            [
                -66.94918572300003,
                18.910193684000003
            ]
        ]
    ]
}",,,,,,,,,Aisle 11,,Eastman Kodak Co.,Eastman Kodak Co.,,,,,Doesn't exist,Synthetic,"Fiber base, old ivory, lustre, tweed, grade 2, double weight, 5 x 7""",,expires: 1/1946,Origination Date: expires: 1/1946,,,,,,,,Photographic Paper,Commercial,,Photographic Paper,Photography,
f6193ebd-45cd-40db-a425-f4ed84f64ff7,Polylithionite,,"stone, natural",Raw / Natural Form,natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Art Kaplan,Art Kaplan,,,,Charles Schoettlin,Charles Schoettlin,,,,,,2011,2011,2011-01-01,2011-01-01,2011-12-31,2011-12-31,,,,,,23165.0,STNN,2053,,,,,,Schoettlin Mineral Collection,Multi-colored,Multi-colored,,,,,Polylithionite,,,,,,,,,,Inorganic,Warren Schoettlin,WSchoettlin@yahoo.com,,,,STNN23165,State/Country: Tadszhikistan; County: N/A; Town/Area: Dara-i-Pioz; Mine/Site: N/A,,,,,Tajikistan,https://www.geonames.org/1220409,39.0,71.0,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                75.1539560000001,
                36.672037001
            ],
            [
                75.1539560000001,
                41.0443670000001
            ],
            [
                67.3420120000001,
                41.0443670000001
            ],
            [
                67.3420120000001,
                36.672037001
            ],
            [
                75.1539560000001,
                36.672037001
            ]
        ]
    ]
}",,,,,,,,Quick Geonames,"aisle 4, column 38, box 89",,,,,,,,Doesn't exist,Natural,Zektzerite,,,,,,,,,Yes,,Raw / Natural Form,Not applicable,,"Stone, natural",Other,
f61eaf44-6c9d-4cb8-9a87-dca9066ae0cc,"White cedar, Northern",,wood,,natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Bill Ginell,Bill Ginell,,,,World Timbers,World Timbers,,,,,,1986,1986,1986-01-01,1986-01-01,1986-12-31,1986-12-31,,Thuja occidentalis,https://www.gbif.org/species/2684178,Thuja occidentalis,Northern White-cedar,10045.0,WOOD,0064,,,,,,,,,,,,,"White cedar, Northern",,,,,,,,,,Organic,,,,,,WOOD10045,"Ohio, U.S.A.",United States,https://www.geonames.org/6252001,Ohio,https://www.geonames.org/5165418,Ohio,https://www.geonames.org/5165418,40.25034,-83.00018,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                -80.518705,
                38.403423
            ],
            [
                -80.518705,
                41.980637
            ],
            [
                -84.820305,
                41.980637
            ],
            [
                -84.820305,
                38.403423
            ],
            [
                -80.518705,
                38.403423
            ]
        ]
    ]
}",,,,,,,,,8-A-1,,,,,,,,Doesn't exist,Natural,part of World Timber Collection,TIM0064,,,,,,,,,,,Not applicable,,Wood,Construction Material,
f6231fe0-5c00-477b-aaff-003f53dba9cc,Indigo from Woad,,dye,Powder,natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Art Kaplan,Art Kaplan,,,,Kremer Pigments Inc.,Kremer Pigments Inc.,,,,,,2005,2005,2005-01-01,2005-01-01,2005-12-31,2005-12-31,,,,,,19285.0,DYE,Kremer 36003,,,,,,,Blue,Blue,,,,,Indigo from Woad,,,,,,,,,,Organic,,,,,,DYE19285,Germany,Germany,https://www.geonames.org/2921044,,,Germany,https://www.geonames.org/2921044,51.5,10.5,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                15.0418156516163,
                47.2701236047002
            ],
            [
                15.0418156516163,
                55.0583836008072
            ],
            [
                5.8663152683722,
                55.0583836008072
            ],
            [
                5.8663152683722,
                47.2701236047002
            ],
            [
                15.0418156516163,
                47.2701236047002
            ]
        ]
    ]
}",,,,,,,,,7-G-1 or 2,,Kremer-Pigmente,Kremer-Pigmente,,,,,Yes,Natural,,,,,,,,,,,,Powder,Commercial,,Dye,Colorant,
f6301f05-a2ab-49a6-abbf-691304cfd7ec,Sienna,,pigment,Slide,,1928,,,,,,,,,,,,,,,,multi-component mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,E. W. Forbes Collection,E. W. Forbes Collection,,,,,,,,,,,,Terra Sienna Naturale,,,,,14740.0,PIG,Forbes: 3.03.13; 3,,,,,"iron oxide, clay, aluminum, and manganese",,Yellow,Yellow,,,,,Sienna,,,,,,,,,,Mixture,,,,,,PIG14740,Italy,,,,,Italy,https://www.geonames.org/3175395,42.83333,12.83333,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                18.5203814091888,
                35.4928525923603
            ],
            [
                18.5203814091888,
                47.0917837415439
            ],
            [
                6.62662135986088,
                47.0917837415439
            ],
            [
                6.62662135986088,
                35.4928525923603
            ],
            [
                18.5203814091888,
                35.4928525923603
            ]
        ]
    ]
}",,,,,,,,,"aisle 10, column 31",,,,,,,Other (i.e. many components),Doesn't exist,,"Pigment Box 1, #81; duplicate set in Analytical Lab ",PIG0144,1928,,1928-01-01,1928-01-01,1928-12-31,1928-12-31,,,,Slide,,,Pigment,Colorant,
f63149d0-b761-4c51-908e-927b5d882286,Raw sienna,,"paint, oil-based, water mixable",Paint-out Plate,,,,,,,,,,,,,,,,,,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,M. Schilling,Mike Schilling,,,,Dick Blick Art Materials,Dick Blick Art Materials,,,,,,2003,2003,2003-01-01,2003-01-01,2003-12-31,2003-12-31,,,,,,18531.0,PNTOW,552,,,,,,,Yellow,Yellow,,,,,Raw sienna,,,,,,,,,,Mixture,,,Ambient aged on mylar,1.0,,PNTOW18531,"London, England",,,,,London,https://www.geonames.org/2643743,51.50853,-0.12574,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                0.2811882683122086,
                51.297523767519486
            ],
            [
                0.2811882683122086,
                51.68293389615384
            ],
            [
                -0.4991631942360928,
                51.68293389615384
            ],
            [
                -0.4991631942360928,
                51.297523767519486
            ],
            [
                0.2811882683122086,
                51.297523767519486
            ]
        ]
    ]
}",,,,,,,,,"Aisle 10, column 38",1.0,Winsor & Newton,Winsor and Newton,,,,Organic - inorganic,Yes,,Artisan Series 1; modified linseed oil + natural iron oxide (PBr 7),,,,,,,,,,,Paint-out Plate,Commercial,0.0,"Paint, oil-based, water mixable",Colorant,
f63e5011-d7c7-4a80-aded-b3b82b773590,Red Jasper,,pigment,Powder,,,,,,50.0,,,Gram,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,,,,,,,,1992,1992,1992-01-01,1992-01-01,1992-12-31,1992-12-31,,,,,,10794.0,PIG,Kremer 1130,,,,,,,Red,Red,,,,,Red Jasper,,,,,,,,,,,,,,,,PIG10794,"Aichstetten, Germany",Germany,https://www.geonames.org/2921044,,,Aichstetten,https://www.geonames.org/6556053,47.8973,10.0565,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                10.1104486798216,
                47.86213339400557
            ],
            [
                10.1104486798216,
                47.92300704474468
            ],
            [
                9.998592280130632,
                47.92300704474468
            ],
            [
                9.998592280130632,
                47.86213339400557
            ],
            [
                10.1104486798216,
                47.86213339400557
            ]
        ]
    ]
}",,,,,,,,,9-F-5,,Kremer-Pigmente,Kremer-Pigmente,,50 g,,,Yes,,,PIG1250,,,,,,,,,,Powder,,,Pigment,Colorant,
f64763d4-ffa9-4d6a-9dae-1586b16ec402,Tenorite,,"stone, natural",Raw / Natural Form,natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Art Kaplan,Art Kaplan,,,,Charles Schoettlin,Charles Schoettlin,,,,,,2011,2011,2011-01-01,2011-01-01,2011-12-31,2011-12-31,,,,,,21806.0,STNN,657,,,,,,Schoettlin Mineral Collection,Multi-colored,Multi-colored,,,,,Tenorite,,,,,,,,,,Inorganic,Warren Schoettlin,WSchoettlin@yahoo.com,,,,STNN21806,State/Country: Arizona; County: Cochise; Town/Area: Bisbee; Mine/Site: N/A,United States,https://www.geonames.org/6252001,,,Bisbee,https://www.geonames.org/5284905,31.44815,-109.92841,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                -109.867455,
                31.377622999999996
            ],
            [
                -109.867455,
                31.462218
            ],
            [
                -109.953309,
                31.462218
            ],
            [
                -109.953309,
                31.377622999999996
            ],
            [
                -109.867455,
                31.377622999999996
            ]
        ]
    ]
}",,,,,,,,,"aisle 4, column 38, box 20",,,,,,,,Doesn't exist,Natural,Chrysocolla,,,,,,,,,Yes,,Raw / Natural Form,Not applicable,,"Stone, natural",Other,
f64b8a57-d741-4daa-9133-f9ec3cbd0959,Monolite Red CB,,pigment,Powder,synthetic,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Tom Learner,Tom Learner,,,,Tate Britain,Tate Britain,,,,,,2008,2008,2008-01-01,2008-01-01,2008-12-31,2008-12-31,,,,,,20968.0,PIG,,,,,,,,Red,Red,,,,PR5,Monolite Red CB,,,,,,,,,,Organic,,,,,,PIG20968,,,,,,,,,,,,,,,,,revisit,Low confidence Geonames,"9-A-9, 10 11 or 12",,Avecia,Avecia,,,,,No,Synthetic,,,2002,,2002-01-01,2002-01-01,2002-12-31,2002-12-31,,,,Powder,Commercial,,Pigment,Colorant,
